model,confusion,accuracy,precision,recall,f1,roc_auc
"XGBClassifier(early_stopping_rounds=100,
              eval_metric=['rmse', 'error', 'logloss'],
              eval_set=['rmse', 'error', 'logloss'], max_depth=8,
              n_boost_rounds=1000, verbose=True)",[[54671 17044] [1723  2292]],0.7521853954839561,0.11853537443111295,0.5708592777085928,0.19630850927155152,0.7228938819592463
"XGBClassifier(early_stopping_rounds=100,
              eval_metric=['rmse', 'error', 'logloss'],
              eval_set=['rmse', 'error', 'logloss'], max_depth=8,
              n_boost_rounds=10000, verbose=True)",[[54671 17044] [1723  2292]],0.7521853954839561,0.11853537443111295,0.5708592777085928,0.19630850927155152,0.7228938819592463
"XGBClassifier(colsample_bytree=0.5, early_stopping_rounds=100,
              eval_metric=['rmse', 'error', 'logloss'],
              eval_set=['rmse', 'error', 'logloss'], max_depth=8,
              min_child_weight=10, n_boost_rounds=100, verbose=True)",[[54857 16858] [1697  2318]],0.754984814472468,0.1208802670004172,0.57733499377335,0.19990513561295328,0.7341264061623476
"XGBClassifier(colsample_bytree=0.5, early_stopping_rounds=100,
              eval_metric=['rmse', 'error', 'logloss'],
              eval_set=['rmse', 'error', 'logloss'], max_depth=8,
              min_child_weight=10, n_boost_rounds=1000, verbose=True)",[[54857 16858] [1697  2318]],0.754984814472468,0.1208802670004172,0.57733499377335,0.19990513561295328,0.7341264061623476
"XGBClassifier(colsample_bytree=0.5, early_stopping_rounds=100,
              eval_metric=['rmse', 'error', 'logloss'],
              eval_set=['rmse', 'error', 'logloss'], max_depth=8,
              min_child_weight=10, n_boost_rounds=10000, verbose=True)",[[54857 16858] [1697  2318]],0.754984814472468,0.1208802670004172,0.57733499377335,0.19990513561295328,0.7341264061623476
"XGBClassifier(colsample_bytree=0.75, early_stopping_rounds=100,
              eval_metric=['rmse', 'error', 'logloss'],
              eval_set=['rmse', 'error', 'logloss'], max_depth=8,
              min_child_weight=10, n_boost_rounds=100, verbose=True)",[[54626 17089] [1705  2310]],0.7518288657071174,0.11907830300530955,0.5753424657534246,0.19731784402494237,0.728304493997749
"XGBClassifier(colsample_bytree=0.75, early_stopping_rounds=100,
              eval_metric=['rmse', 'error', 'logloss'],
              eval_set=['rmse', 'error', 'logloss'], max_depth=8,
              min_child_weight=10, n_boost_rounds=1000, verbose=True)",[[54626 17089] [1705  2310]],0.7518288657071174,0.11907830300530955,0.5753424657534246,0.19731784402494237,0.728304493997749
"XGBClassifier(colsample_bytree=0.75, early_stopping_rounds=100,
              eval_metric=['rmse', 'error', 'logloss'],
              eval_set=['rmse', 'error', 'logloss'], max_depth=8,
              min_child_weight=10, n_boost_rounds=10000, verbose=True)",[[54626 17089] [1705  2310]],0.7518288657071174,0.11907830300530955,0.5753424657534246,0.19731784402494237,0.728304493997749
"XGBClassifier(early_stopping_rounds=100,
              eval_metric=['rmse', 'error', 'logloss'],
              eval_set=['rmse', 'error', 'logloss'], max_depth=8,
              min_child_weight=10, n_boost_rounds=100, verbose=True)",[[54573 17142] [1697  2318]],0.7512346494123862,0.11911613566289825,0.57733499377335,0.1974866879659212,0.7258572342837972
"XGBClassifier(early_stopping_rounds=100,
              eval_metric=['rmse', 'error', 'logloss'],
              eval_set=['rmse', 'error', 'logloss'], max_depth=8,
              min_child_weight=10, n_boost_rounds=1000, verbose=True)",[[54573 17142] [1697  2318]],0.7512346494123862,0.11911613566289825,0.57733499377335,0.1974866879659212,0.7258572342837972
"XGBClassifier(early_stopping_rounds=100,
              eval_metric=['rmse', 'error', 'logloss'],
              eval_set=['rmse', 'error', 'logloss'], max_depth=8,
              min_child_weight=10, n_boost_rounds=10000, verbose=True)",[[54573 17142] [1697  2318]],0.7512346494123862,0.11911613566289825,0.57733499377335,0.1974866879659212,0.7258572342837972
"XGBClassifier(colsample_bytree=0.5, early_stopping_rounds=100,
              eval_metric=['rmse', 'error', 'logloss'],
              eval_set=['rmse', 'error', 'logloss'], max_depth=8,
              min_child_weight=100, n_boost_rounds=100, verbose=True)",[[54819 16896] [1653  2362]],0.7550640433117655,0.12265032713677433,0.588293897882939,0.2029819963047308,0.7392427910777657
"XGBClassifier(colsample_bytree=0.5, early_stopping_rounds=100,
              eval_metric=['rmse', 'error', 'logloss'],
              eval_set=['rmse', 'error', 'logloss'], max_depth=8,
              min_child_weight=100, n_boost_rounds=1000, verbose=True)",[[54819 16896] [1653  2362]],0.7550640433117655,0.12265032713677433,0.588293897882939,0.2029819963047308,0.7392427910777657
"XGBClassifier(colsample_bytree=0.5, early_stopping_rounds=100,
              eval_metric=['rmse', 'error', 'logloss'],
              eval_set=['rmse', 'error', 'logloss'], max_depth=8,
              min_child_weight=100, n_boost_rounds=10000, verbose=True)",[[54819 16896] [1653  2362]],0.7550640433117655,0.12265032713677433,0.588293897882939,0.2029819963047308,0.7392427910777657
"XGBClassifier(colsample_bytree=0.75, early_stopping_rounds=100,
              eval_metric=['rmse', 'error', 'logloss'],
              eval_set=['rmse', 'error', 'logloss'], max_depth=8,
              min_child_weight=100, n_boost_rounds=100, verbose=True)",[[54559 17156] [1663  2352]],0.7514987455433778,0.12056592167315973,0.5858032378580323,0.19997449304935597,0.7348821078037469
"XGBClassifier(colsample_bytree=0.75, early_stopping_rounds=100,
              eval_metric=['rmse', 'error', 'logloss'],
              eval_set=['rmse', 'error', 'logloss'], max_depth=8,
              min_child_weight=100, n_boost_rounds=1000, verbose=True)",[[54559 17156] [1663  2352]],0.7514987455433778,0.12056592167315973,0.5858032378580323,0.19997449304935597,0.7348821078037469
"XGBClassifier(colsample_bytree=0.75, early_stopping_rounds=100,
              eval_metric=['rmse', 'error', 'logloss'],
              eval_set=['rmse', 'error', 'logloss'], max_depth=8,
              min_child_weight=100, n_boost_rounds=10000, verbose=True)",[[54559 17156] [1663  2352]],0.7514987455433778,0.12056592167315973,0.5858032378580323,0.19997449304935597,0.7348821078037469
"XGBClassifier(early_stopping_rounds=100,
              eval_metric=['rmse', 'error', 'logloss'],
              eval_set=['rmse', 'error', 'logloss'], max_depth=8,
              min_child_weight=100, n_boost_rounds=100, verbose=True)",[[54400 17315] [1673  2342]],0.7492671332364981,0.11914330772752708,0.5833125778331257,0.19787090233186885,0.7320505244703485
"XGBClassifier(early_stopping_rounds=100,
              eval_metric=['rmse', 'error', 'logloss'],
              eval_set=['rmse', 'error', 'logloss'], max_depth=8,
              min_child_weight=100, n_boost_rounds=1000, verbose=True)",[[54400 17315] [1673  2342]],0.7492671332364981,0.11914330772752708,0.5833125778331257,0.19787090233186885,0.7320505244703485
"XGBClassifier(early_stopping_rounds=100,
              eval_metric=['rmse', 'error', 'logloss'],
              eval_set=['rmse', 'error', 'logloss'], max_depth=8,
              min_child_weight=100, n_boost_rounds=10000, verbose=True)",[[54400 17315] [1673  2342]],0.7492671332364981,0.11914330772752708,0.5833125778331257,0.19787090233186885,0.7320505244703485
