model,params,confusion,accuracy,precision,recall,f1,roc_auc
"LGBMClassifier(learning_rate=0.03, max_depth=3, min_child_samples=25,               n_estimators=50, num_leaves=30)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.03, 'max_depth': 3, 'min_child_samples': 25, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 30, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[47392 24320] [ 979  3039]],0.6659315991020731,0.11107862129463796,0.7563464410154306,0.1937087675686012,0.7705785516242283
"LGBMClassifier(learning_rate=0.05, max_depth=3, min_child_samples=25,               n_estimators=50, num_leaves=30)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.05, 'max_depth': 3, 'min_child_samples': 25, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 30, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[47243 24469] [ 961  3057]],0.6642017694440776,0.11105863547191747,0.7608262817322051,0.19382449911235103,0.7740305960721376
"LGBMClassifier(learning_rate=0.01, max_depth=3, min_child_samples=25,               n_estimators=50, num_leaves=40)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.01, 'max_depth': 3, 'min_child_samples': 25, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 40, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[42444 29268] [ 843  3175]],0.6023900699854747,0.09786394599759578,0.7901941264310602,0.1741586901072379,0.7623166588565422
"LGBMClassifier(learning_rate=0.03, max_depth=3, min_child_samples=25,               n_estimators=50, num_leaves=40)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.03, 'max_depth': 3, 'min_child_samples': 25, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 40, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[47392 24320] [ 979  3039]],0.6659315991020731,0.11107862129463796,0.7563464410154306,0.1937087675686012,0.7705785516242283
"LGBMClassifier(learning_rate=0.05, max_depth=3, min_child_samples=25,               n_estimators=50, num_leaves=40)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.05, 'max_depth': 3, 'min_child_samples': 25, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 40, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[47243 24469] [ 961  3057]],0.6642017694440776,0.11105863547191747,0.7608262817322051,0.19382449911235103,0.7740305960721376
"LGBMClassifier(learning_rate=0.01, max_depth=3, min_child_samples=25,               n_estimators=50, num_leaves=50)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.01, 'max_depth': 3, 'min_child_samples': 25, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 50, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[42444 29268] [ 843  3175]],0.6023900699854747,0.09786394599759578,0.7901941264310602,0.1741586901072379,0.7623166588565422
"LGBMClassifier(learning_rate=0.03, max_depth=3, min_child_samples=25,               n_estimators=50, num_leaves=50)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.03, 'max_depth': 3, 'min_child_samples': 25, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 50, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[47392 24320] [ 979  3039]],0.6659315991020731,0.11107862129463796,0.7563464410154306,0.1937087675686012,0.7705785516242283
"LGBMClassifier(learning_rate=0.05, max_depth=3, min_child_samples=25,               n_estimators=50, num_leaves=50)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.05, 'max_depth': 3, 'min_child_samples': 25, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 50, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[47243 24469] [ 961  3057]],0.6642017694440776,0.11105863547191747,0.7608262817322051,0.19382449911235103,0.7740305960721376
"LGBMClassifier(learning_rate=0.01, max_depth=3, min_child_samples=50,               n_estimators=50, num_leaves=15)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.01, 'max_depth': 3, 'min_child_samples': 50, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 15, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[42444 29268] [ 843  3175]],0.6023900699854747,0.09786394599759578,0.7901941264310602,0.1741586901072379,0.7623166588565422
"LGBMClassifier(learning_rate=0.03, max_depth=3, min_child_samples=50,               n_estimators=50, num_leaves=15)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.03, 'max_depth': 3, 'min_child_samples': 50, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 15, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[47392 24320] [ 979  3039]],0.6659315991020731,0.11107862129463796,0.7563464410154306,0.1937087675686012,0.7705785516242283
"LGBMClassifier(learning_rate=0.05, max_depth=3, min_child_samples=50,               n_estimators=50, num_leaves=15)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.05, 'max_depth': 3, 'min_child_samples': 50, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 15, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[47243 24469] [ 961  3057]],0.6642017694440776,0.11105863547191747,0.7608262817322051,0.19382449911235103,0.7740305960721376
"LGBMClassifier(learning_rate=0.01, max_depth=3, min_child_samples=50,               n_estimators=50, num_leaves=20)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.01, 'max_depth': 3, 'min_child_samples': 50, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 20, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[42444 29268] [ 843  3175]],0.6023900699854747,0.09786394599759578,0.7901941264310602,0.1741586901072379,0.7623166588565422
"LGBMClassifier(learning_rate=0.03, max_depth=3, min_child_samples=50,               n_estimators=50, num_leaves=20)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.03, 'max_depth': 3, 'min_child_samples': 50, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 20, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[47392 24320] [ 979  3039]],0.6659315991020731,0.11107862129463796,0.7563464410154306,0.1937087675686012,0.7705785516242283
"LGBMClassifier(learning_rate=0.05, max_depth=3, min_child_samples=50,               n_estimators=50, num_leaves=20)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.05, 'max_depth': 3, 'min_child_samples': 50, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 20, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[47243 24469] [ 961  3057]],0.6642017694440776,0.11105863547191747,0.7608262817322051,0.19382449911235103,0.7740305960721376
"LGBMClassifier(learning_rate=0.01, max_depth=3, min_child_samples=50,               n_estimators=50, num_leaves=25)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.01, 'max_depth': 3, 'min_child_samples': 50, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 25, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[42444 29268] [ 843  3175]],0.6023900699854747,0.09786394599759578,0.7901941264310602,0.1741586901072379,0.7623166588565422
"LGBMClassifier(learning_rate=0.03, max_depth=3, min_child_samples=50,               n_estimators=50, num_leaves=25)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.03, 'max_depth': 3, 'min_child_samples': 50, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 25, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[47392 24320] [ 979  3039]],0.6659315991020731,0.11107862129463796,0.7563464410154306,0.1937087675686012,0.7705785516242283
"LGBMClassifier(learning_rate=0.05, max_depth=3, min_child_samples=50,               n_estimators=50, num_leaves=25)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.05, 'max_depth': 3, 'min_child_samples': 50, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 25, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[47243 24469] [ 961  3057]],0.6642017694440776,0.11105863547191747,0.7608262817322051,0.19382449911235103,0.7740305960721376
"LGBMClassifier(learning_rate=0.01, max_depth=3, min_child_samples=50,               n_estimators=50, num_leaves=30)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.01, 'max_depth': 3, 'min_child_samples': 50, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 30, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[42444 29268] [ 843  3175]],0.6023900699854747,0.09786394599759578,0.7901941264310602,0.1741586901072379,0.7623166588565422
"LGBMClassifier(learning_rate=0.03, max_depth=3, min_child_samples=50,               n_estimators=50, num_leaves=30)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.03, 'max_depth': 3, 'min_child_samples': 50, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 30, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[47392 24320] [ 979  3039]],0.6659315991020731,0.11107862129463796,0.7563464410154306,0.1937087675686012,0.7705785516242283
"LGBMClassifier(learning_rate=0.05, max_depth=3, min_child_samples=50,               n_estimators=50, num_leaves=30)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.05, 'max_depth': 3, 'min_child_samples': 50, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 30, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[47243 24469] [ 961  3057]],0.6642017694440776,0.11105863547191747,0.7608262817322051,0.19382449911235103,0.7740305960721376
"LGBMClassifier(learning_rate=0.01, max_depth=3, min_child_samples=50,               n_estimators=50, num_leaves=40)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.01, 'max_depth': 3, 'min_child_samples': 50, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 40, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[42444 29268] [ 843  3175]],0.6023900699854747,0.09786394599759578,0.7901941264310602,0.1741586901072379,0.7623166588565422
"LGBMClassifier(learning_rate=0.03, max_depth=3, min_child_samples=50,               n_estimators=50, num_leaves=40)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.03, 'max_depth': 3, 'min_child_samples': 50, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 40, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[47392 24320] [ 979  3039]],0.6659315991020731,0.11107862129463796,0.7563464410154306,0.1937087675686012,0.7705785516242283
"LGBMClassifier(learning_rate=0.05, max_depth=3, min_child_samples=50,               n_estimators=50, num_leaves=40)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.05, 'max_depth': 3, 'min_child_samples': 50, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 40, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[47243 24469] [ 961  3057]],0.6642017694440776,0.11105863547191747,0.7608262817322051,0.19382449911235103,0.7740305960721376
"LGBMClassifier(learning_rate=0.01, max_depth=3, min_child_samples=50,               n_estimators=50, num_leaves=50)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.01, 'max_depth': 3, 'min_child_samples': 50, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 50, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[42444 29268] [ 843  3175]],0.6023900699854747,0.09786394599759578,0.7901941264310602,0.1741586901072379,0.7623166588565422
"LGBMClassifier(learning_rate=0.03, max_depth=3, min_child_samples=50,               n_estimators=50, num_leaves=50)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.03, 'max_depth': 3, 'min_child_samples': 50, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 50, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[47392 24320] [ 979  3039]],0.6659315991020731,0.11107862129463796,0.7563464410154306,0.1937087675686012,0.7705785516242283
"LGBMClassifier(learning_rate=0.05, max_depth=3, min_child_samples=50,               n_estimators=50, num_leaves=50)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.05, 'max_depth': 3, 'min_child_samples': 50, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 50, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[47243 24469] [ 961  3057]],0.6642017694440776,0.11105863547191747,0.7608262817322051,0.19382449911235103,0.7740305960721376
"LGBMClassifier(learning_rate=0.01, max_depth=3, min_child_samples=75,               n_estimators=50, num_leaves=15)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.01, 'max_depth': 3, 'min_child_samples': 75, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 15, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[42444 29268] [ 843  3175]],0.6023900699854747,0.09786394599759578,0.7901941264310602,0.1741586901072379,0.7623166588565422
"LGBMClassifier(learning_rate=0.03, max_depth=3, min_child_samples=75,               n_estimators=50, num_leaves=15)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.03, 'max_depth': 3, 'min_child_samples': 75, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 15, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[47392 24320] [ 979  3039]],0.6659315991020731,0.11107862129463796,0.7563464410154306,0.1937087675686012,0.7705785516242283
"LGBMClassifier(learning_rate=0.05, max_depth=3, min_child_samples=75,               n_estimators=50, num_leaves=15)","{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.05, 'max_depth': 3, 'min_child_samples': 75, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 50, 'n_jobs': -1, 'num_leaves': 15, 'objective': None, 'random_state': None, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'silent': 'warn', 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0}",[[47243 24469] [ 961  3057]],0.6642017694440776,0.11105863547191747,0.7608262817322051,0.19382449911235103,0.774031331828614
